Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,BuildingArea,YearBuilt,zipcode,airbnb_price_min,airbnb_price_median,airbnb_price_mean,airbnb_price_max,airbnb_weekly_price_min,airbnb_weekly_price_median,airbnb_weekly_price_mean,airbnb_weekly_price_max,airbnb_monthly_price_min,airbnb_monthly_price_median,airbnb_monthly_price_mean,airbnb_monthly_price_max,airbnb_zipcode_count
Hadfield,2,h,515000.0,12.1,3046.0,1.0,2.0,79.0,1990.0,3046.0,19.0,60.0,69.03333333333333,260.0,155.0,400.0,351.0,600.0,600.0,630.0,1076.6666666666667,2000.0,60.0
Hampton,2,u,895000.0,13.7,3188.0,1.0,1.0,87.0,1975.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,587000.0,13.7,3188.0,1.0,1.0,74.0,1975.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1600000.0,13.7,3188.0,2.0,2.0,242.0,2011.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,h,1003500.0,13.7,3188.0,1.0,2.0,109.0,1998.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,802000.0,13.7,3188.0,1.0,1.0,85.0,1965.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,h,1560000.0,13.7,3188.0,1.0,3.0,125.0,1955.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,760000.0,13.7,3188.0,1.0,1.0,86.0,1985.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,616000.0,13.7,3188.0,1.0,1.0,104.0,2005.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1680000.0,13.7,3188.0,1.0,1.0,90.0,1955.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,h,1120000.0,13.7,3188.0,2.0,3.0,113.0,1984.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1250000.0,13.7,3188.0,3.0,2.0,220.0,2014.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,2000000.0,13.7,3188.0,3.0,4.0,248.0,1925.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,5,h,1805000.0,13.7,3188.0,2.0,2.0,224.0,1950.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,h,1050000.0,13.7,3188.0,2.0,2.0,120.0,1970.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,u,810000.0,13.7,3188.0,1.0,1.0,115.0,1960.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,h,1460000.0,13.7,3188.0,2.0,2.0,137.0,1970.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,875500.0,13.7,3188.0,2.0,1.0,118.0,1970.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,5,h,1705000.0,13.7,3188.0,2.0,2.0,364.0,1950.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1515000.0,13.7,3188.0,2.0,0.0,613.0,1950.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,3,t,1100000.0,13.7,3188.0,2.0,1.0,140.0,1987.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,450000.0,13.7,3188.0,2.0,1.0,70.0,2007.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,2,u,500000.0,13.7,3188.0,1.0,1.0,61.0,1970.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1460000.0,13.7,3188.0,3.0,2.0,228.0,1950.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1740000.0,13.7,3188.0,3.0,2.0,209.0,1950.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hampton,4,h,1800000.0,13.7,3188.0,2.0,1.0,184.0,1935.0,3188.0,35.0,163.0,245.11267605633802,898.0,250.0,650.0,1273.6,5768.0,900.0,2500.0,4694.555555555556,18663.0,71.0
Hawthorn,4,h,1650000.0,4.6,3122.0,2.0,2.0,210.0,2005.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,u,1189000.0,4.6,3122.0,1.0,1.0,122.0,1969.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,610000.0,4.6,3122.0,2.0,1.0,82.0,2014.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,492000.0,4.6,3122.0,1.0,1.0,63.0,1995.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,806000.0,4.6,3122.0,1.0,1.0,64.0,1930.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,h,2000000.0,4.6,3122.0,2.0,1.0,176.0,1940.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,753000.0,4.6,3122.0,1.0,2.0,88.0,1960.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,495000.0,4.6,3122.0,1.0,1.0,60.0,2014.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,580000.0,4.6,3122.0,1.0,1.0,76.0,2003.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,h,1300000.0,4.6,3122.0,2.0,1.0,155.0,1938.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,440000.0,4.6,3122.0,1.0,1.0,52.0,1970.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,u,1000000.0,4.6,3122.0,3.0,2.0,145.0,1999.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,655000.0,4.6,3122.0,1.0,1.0,78.0,1960.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,488000.0,4.6,3122.0,1.0,1.0,57.0,2004.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,480000.0,4.6,3122.0,1.0,1.0,50.0,1940.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,400000.0,4.6,3122.0,1.0,1.0,41.0,1950.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,4,u,1650000.0,4.6,3122.0,2.0,3.0,180.0,2002.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,587500.0,4.6,3122.0,1.0,1.0,72.0,1965.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,560000.0,4.6,3122.0,1.0,1.0,70.0,2013.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,u,630000.0,4.6,3122.0,1.0,1.0,75.0,1970.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,u,840000.0,4.6,3122.0,2.0,2.0,88.0,2014.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,h,1780000.0,4.6,3122.0,3.0,2.0,178.0,2011.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,815000.0,4.6,3122.0,1.0,1.0,93.0,1940.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,3,u,1975000.0,4.6,3122.0,2.0,1.0,196.0,2010.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,657500.0,4.6,3122.0,1.0,1.0,73.0,1965.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,445000.0,4.6,3122.0,1.0,1.0,52.0,1970.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,470000.0,4.6,3122.0,1.0,1.0,70.0,1970.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,485000.0,4.6,3122.0,1.0,1.0,76.0,2005.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,4,h,1800000.0,4.6,3122.0,2.0,4.0,158.0,1940.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,665000.0,4.6,3122.0,1.0,3.0,70.0,1965.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,612500.0,4.6,3122.0,1.0,1.0,71.0,1960.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,715000.0,4.6,3122.0,1.0,1.0,82.0,2001.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,t,1055000.0,4.6,3122.0,2.0,1.0,151.0,1975.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,1,u,499000.0,4.6,3122.0,1.0,1.0,56.0,1960.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,495000.0,4.6,3122.0,1.0,1.0,85.0,1970.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Hawthorn,2,u,627500.0,4.6,3122.0,2.0,2.0,89.0,2000.0,3122.0,25.0,86.5,180.57065217391303,1955.0,189.0,600.0,1726.4166666666667,11032.0,1176.0,2974.0,8158.9,36835.0,184.0
Heidelberg Heights,2,h,815000.0,10.5,3081.0,1.0,2.0,120.0,1930.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,t,565000.0,10.5,3081.0,2.0,1.0,107.0,2007.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,994000.0,10.5,3081.0,2.0,2.0,192.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,785000.0,10.5,3081.0,1.0,0.0,130.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,t,620000.0,10.5,3081.0,2.0,2.0,118.0,2005.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,t,706750.0,10.5,3081.0,2.0,2.0,125.0,2012.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,584000.0,10.5,3081.0,1.0,1.0,84.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,909000.0,10.5,3081.0,2.0,2.0,134.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,4,h,1086000.0,10.5,3081.0,2.0,2.0,161.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,680000.0,10.5,3081.0,1.0,1.0,78.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,650000.0,10.5,3081.0,1.0,3.0,85.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,5,h,890000.0,10.5,3081.0,2.0,2.0,172.0,1972.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,650000.0,10.5,3081.0,1.0,2.0,90.0,1955.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,u,605000.0,10.5,3081.0,1.0,1.0,87.0,2008.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,8,h,770000.0,10.5,3081.0,4.0,4.0,115.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,950000.0,10.5,3081.0,1.0,2.0,118.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,4,h,856000.0,10.5,3081.0,1.0,2.0,208.0,1975.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,600000.0,10.5,3081.0,2.0,2.0,200.0,2012.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,915000.0,10.5,3081.0,1.0,1.0,101.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,u,400000.0,10.5,3081.0,1.0,1.0,83.0,1970.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,550000.0,10.5,3081.0,1.0,1.0,90.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,590000.0,10.5,3081.0,1.0,2.0,80.0,1955.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,920000.0,10.5,3081.0,1.0,3.0,97.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,2,h,460000.0,10.5,3081.0,1.0,2.0,79.0,1955.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,4,h,1000500.0,10.5,3081.0,2.0,1.0,191.0,1950.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Heidelberg Heights,3,h,631000.0,10.5,3081.0,1.0,1.0,99.0,1960.0,3081.0,25.0,59.0,83.65789473684211,453.0,200.0,300.0,291.42857142857144,400.0,600.0,775.0,937.5,1600.0,38.0
Ivanhoe,3,h,981000.0,7.9,3079.0,3.0,2.0,378.0,2016.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,t,890000.0,7.9,3079.0,2.0,2.0,140.0,2005.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,u,739000.0,7.9,3079.0,1.0,1.0,91.0,1965.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,785000.0,7.9,3079.0,2.0,0.0,110.0,1950.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1155000.0,7.9,3079.0,1.0,2.0,170.0,1945.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,h,1020000.0,7.9,3079.0,1.0,1.0,78.0,1955.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1465000.0,7.9,3079.0,1.0,2.0,126.0,1960.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,t,855000.0,7.9,3079.0,2.0,2.0,130.0,1980.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,1,u,413000.0,7.9,3079.0,1.0,1.0,59.0,1960.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1220000.0,7.9,3079.0,1.0,1.0,110.0,1975.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,u,587000.0,7.9,3079.0,1.0,1.0,78.0,1960.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1535000.0,7.9,3079.0,1.0,2.0,140.0,1950.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,4,h,1470000.0,7.9,3079.0,2.0,1.0,217.0,1950.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1486000.0,7.9,3079.0,1.0,2.0,158.0,1930.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,5,h,1730000.0,7.9,3079.0,2.0,2.0,292.0,2007.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1850000.0,7.9,3079.0,2.0,2.0,232.0,2000.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,u,500000.0,7.9,3079.0,1.0,1.0,70.0,1960.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1102000.0,7.9,3079.0,1.0,1.0,115.0,1950.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1275000.0,7.9,3079.0,2.0,2.0,169.0,1950.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,t,785000.0,7.9,3079.0,2.0,1.0,135.0,2010.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1223500.0,7.9,3079.0,2.0,2.0,136.0,1980.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,4,h,1720000.0,7.9,3079.0,2.0,3.0,233.0,1935.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,h,1225000.0,7.9,3079.0,1.0,1.0,130.0,1930.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,4,h,1460000.0,7.9,3079.0,1.0,2.0,181.0,1940.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,1,u,421000.0,7.9,3079.0,1.0,1.0,58.0,1992.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,4,h,2090000.0,7.9,3079.0,3.0,2.0,315.0,1980.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,t,700000.0,7.9,3079.0,2.0,1.0,110.0,1990.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,2,t,710000.0,7.9,3079.0,1.0,1.0,120.0,2012.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Ivanhoe,3,u,650000.0,7.9,3079.0,2.0,2.0,96.0,2000.0,3079.0,35.0,84.5,125.47368421052632,1400.0,200.0,550.0,514.9,895.0,700.0,1975.0,1875.0,2850.0,38.0
Keilor East,3,h,703000.0,12.8,3033.0,2.0,2.0,200.0,1995.0,,,,,,,,,,,,,,
Keilor East,3,h,650000.0,12.8,3033.0,1.0,1.0,104.0,1970.0,,,,,,,,,,,,,,
Keilor East,3,t,770000.0,12.8,3033.0,2.0,1.0,201.0,2010.0,,,,,,,,,,,,,,
Keilor East,4,h,900000.0,12.8,3033.0,2.0,1.0,125.0,2011.0,,,,,,,,,,,,,,
Keilor East,3,h,700000.0,12.8,3033.0,2.0,2.0,116.0,1999.0,,,,,,,,,,,,,,
Keilor East,4,h,816000.0,12.8,3033.0,2.0,1.0,188.0,1978.0,,,,,,,,,,,,,,
Keilor East,4,h,845000.0,12.8,3033.0,1.0,1.0,126.0,1965.0,,,,,,,,,,,,,,
Keilor East,3,h,772000.0,12.8,3033.0,2.0,3.0,132.0,1980.0,,,,,,,,,,,,,,
Keilor East,3,h,650000.0,12.8,3033.0,2.0,2.0,113.0,2013.0,,,,,,,,,,,,,,
Keilor East,3,h,757000.0,12.8,3033.0,2.0,1.0,140.0,1960.0,,,,,,,,,,,,,,
Keilor East,3,h,690000.0,12.8,3033.0,2.0,2.0,148.0,1970.0,,,,,,,,,,,,,,
Keilor East,3,h,583000.0,12.8,3033.0,1.0,1.0,133.0,2003.0,,,,,,,,,,,,,,
Keilor East,3,h,880000.0,12.8,3033.0,1.0,2.0,123.0,1980.0,,,,,,,,,,,,,,
Keilor East,3,u,580000.0,12.8,3033.0,2.0,2.0,138.0,2013.0,,,,,,,,,,,,,,
